episode_id,step,turn,select_type,option_index,option_type,won,mistake_category
39,58,6,0,0,14,0,NONE
39,65,8,0,0,10,0,NONE
39,66,8,1,0,3,0,NONE
39,67,8,0,0,13,0,NONE
39,68,8,0,0,13,0,NONE
39,76,10,0,0,8,0,NONE
39,77,10,0,0,13,0,NONE
39,78,10,0,0,13,0,NONE
40,2,0,9,0,1,1,NONE
40,4,0,1,0,3,1,NONE
40,6,0,1,0,3,1,NONE
40,9,1,0,0,8,1,NONE
40,10,1,0,0,14,1,NONE
40,11,1,0,0,14,1,NONE
40,17,3,0,1,9,1,NONE
40,18,3,0,3,13,1,NONE
40,19,3,0,0,13,1,NONE
40,20,3,1,0,3,1,NONE
40,21,3,1,0,3,1,NONE
40,26,5,0,0,9,1,NONE
40,27,5,0,2,13,1,NONE
40,28,5,0,0,13,1,NONE
40,29,5,0,0,13,1,NONE
40,32,7,0,0,7,1,NONE
40,33,7,0,0,7,1,NONE
40,34,7,0,0,13,1,NONE
40,35,7,1,0,3,1,NONE
40,36,7,1,0,3,1,NONE
40,36,7,1,1,3,1,NONE
40,36,7,1,2,3,1,NONE
41,3,0,1,0,3,1,NONE
41,5,1,0,0,8,1,NONE
41,6,1,0,0,7,1,NONE
41,7,1,0,0,14,1,NONE
41,8,1,0,0,14,1,NONE
41,11,3,0,0,9,1,NONE
41,12,3,0,0,13,1,NONE
41,13,3,1,0,3,1,NONE
41,14,3,1,0,3,1,NONE
42,2,0,1,0,3,1,NONE
42,3,0,1,0,3,1,NONE
42,5,1,0,0,7,1,NONE
42,6,1,1,0,3,1,NONE
42,7,1,0,0,8,1,NONE
42,8,1,0,0,14,1,NONE
42,9,1,0,0,14,1,NONE
42,16,3,1,0,3,1,NONE
42,17,3,0,0,8,1,NONE
42,18,3,0,0,13,1,NONE
42,19,3,0,0,13,1,NONE
42,21,5,1,1,3,1,NONE
42,22,5,0,0,8,1,NONE
42,23,5,0,0,13,1,NONE
42,24,5,0,0,13,1,NONE
42,26,7,0,1,8,1,NONE
42,27,7,1,0,3,1,NONE
42,28,7,1,0,3,1,NONE
42,28,7,1,1,3,1,NONE
42,29,7,0,0,8,1,NONE
42,30,7,1,3,3,1,NONE
42,31,7,1,0,3,1,NONE
42,31,7,1,1,3,1,NONE
42,32,7,0,0,8,1,NONE
42,33,7,0,2,8,1,NONE
42,34,7,0,4,8,1,NONE
42,35,7,0,0,10,1,NONE
42,36,7,1,0,3,1,NONE
42,37,7,0,0,14,1,NONE
42,38,7,0,0,14,1,NONE
42,42,9,0,0,10,1,NONE
42,43,9,1,0,3,1,NONE
42,44,9,0,0,13,1,NONE
42,45,9,0,0,13,1,NONE
42,58,11,0,0,10,1,NONE
42,59,11,1,0,3,1,NONE
42,60,11,0,0,13,1,NONE
42,61,11,0,0,13,1,NONE
42,71,13,0,0,10,1,NONE
42,72,13,1,0,3,1,NONE
42,73,13,0,0,13,1,NONE
42,74,13,0,0,13,1,NONE
42,83,15,0,0,8,1,NONE
42,84,15,0,0,9,1,NONE
42,85,15,0,0,10,1,NONE
42,86,15,1,0,3,1,NONE
42,87,15,0,0,13,1,NONE
42,88,15,0,0,13,1,NONE
42,90,17,0,0,10,1,NONE
42,91,17,1,0,3,1,NONE
42,92,17,0,0,13,1,NONE
42,93,17,0,0,13,1,NONE
42,105,19,0,0,10,1,NONE
42,106,19,1,0,3,1,NONE
42,107,19,0,0,13,1,NONE
42,108,19,0,0,13,1,NONE
42,112,21,1,0,3,1,NONE
42,113,21,0,0,8,1,NONE
42,114,21,0,0,10,1,NONE
42,115,21,1,0,3,1,NONE
42,116,21,0,0,13,1,NONE
42,117,21,0,0,13,1,NONE
42,121,23,0,0,10,1,NONE
42,122,23,1,0,3,1,NONE
42,123,23,0,0,13,1,NONE
42,124,23,0,0,13,1,NONE
42,130,25,0,0,10,1,NONE
42,131,25,1,0,3,1,NONE
42,132,25,0,0,13,1,NONE
42,133,25,5,0,15,1,NONE
42,134,25,5,0,15,1,NONE
42,134,25,5,1,15,1,NONE
42,140,27,0,0,10,1,NONE
42,141,27,1,0,3,1,NONE
42,142,27,0,0,13,1,NONE
42,143,27,5,0,15,1,NONE
42,144,27,5,0,15,1,NONE
42,144,27,5,1,15,1,NONE
42,148,29,0,0,10,1,NONE
42,149,29,1,0,3,1,NONE
42,150,29,0,0,13,1,NONE
42,151,29,5,0,15,1,NONE
42,152,29,5,0,15,1,NONE
42,152,29,5,1,15,1,NONE
42,156,31,0,0,10,1,NONE
42,157,31,1,0,3,1,NONE
42,158,31,0,0,13,1,NONE
42,159,31,5,0,15,1,NONE
42,160,31,5,0,15,1,NONE
42,160,31,5,1,15,1,NONE
42,167,32,1,0,3,1,NONE
42,170,33,0,0,10,1,NONE
42,171,33,1,0,3,1,NONE
42,172,33,0,0,14,1,NONE
42,173,33,0,0,14,1,NONE
42,178,35,1,0,3,1,NONE
42,179,35,0,0,13,1,NONE
42,180,35,0,0,13,1,NONE
42,184,36,1,0,3,1,NONE
42,187,37,0,0,10,1,NONE
42,188,37,1,0,3,1,NONE
42,189,37,0,0,14,1,NONE
42,190,37,0,0,14,1,NONE
42,194,38,1,0,3,1,NONE
42,197,39,0,0,10,1,NONE
42,198,39,1,0,3,1,NONE
42,199,39,0,0,14,1,NONE
42,200,39,0,0,14,1,NONE
43,4,0,1,0,3,1,NONE
43,7,2,1,1,3,1,NONE
43,8,2,0,0,8,1,NONE
43,9,2,1,1,3,1,NONE
43,10,2,0,0,8,1,NONE
43,11,2,0,0,13,1,NONE
43,12,2,0,0,13,1,NONE
43,19,4,0,0,7,1,NONE
43,20,4,0,0,7,1,NONE
43,21,4,0,0,7,1,NONE
43,22,4,0,0,9,1,NONE
43,23,4,0,0,10,1,NONE
43,24,4,1,0,3,1,NONE
43,25,4,0,0,14,1,NONE
43,26,4,0,0,14,1,NONE
43,31,6,0,0,10,1,NONE
43,32,6,1,0,3,1,NONE
43,33,6,0,0,13,1,NONE
43,34,6,1,0,3,1,NONE
43,35,6,1,0,3,1,NONE
43,39,8,0,0,7,1,NONE
43,40,8,0,0,10,1,NONE
43,41,8,1,0,3,1,NONE
43,42,8,0,0,13,1,NONE
43,43,8,0,0,13,1,NONE
43,48,10,0,0,7,1,NONE
43,49,10,0,0,7,1,NONE
43,50,10,0,0,7,1,NONE
43,51,10,0,0,10,1,NONE
43,52,10,1,0,3,1,NONE
43,53,10,0,0,13,1,NONE
43,54,10,1,0,3,1,NONE
43,55,10,1,0,3,1,NONE
44,2,0,9,0,1,0,NONE
44,4,0,1,0,3,0,NONE
44,6,1,1,4,3,0,NONE
44,7,1,1,0,3,0,NONE
44,7,1,1,1,3,0,NONE
44,8,1,0,0,8,0,NONE
44,9,1,0,3,8,0,NONE
44,10,1,0,0,14,0,NONE
44,11,1,0,0,14,0,NONE
44,19,3,1,5,3,0,NONE
44,20,3,0,0,8,0,NONE
44,21,3,0,0,9,0,NONE
44,22,3,0,0,13,0,NONE
44,23,3,0,0,13,0,NONE
44,29,5,0,2,8,0,NONE
44,30,5,0,0,7,0,NONE
44,31,5,0,1,13,0,NONE
44,34,7,0,0,7,0,NONE
44,35,7,0,2,13,0,NONE
44,40,9,1,0,3,0,NONE
44,41,9,0,0,8,0,NONE
44,42,9,1,4,3,0,NONE
44,43,9,1,0,3,0,NONE
44,43,9,1,1,3,0,NONE
44,44,9,0,0,8,0,NONE
44,45,9,0,0,8,0,NONE
44,46,9,0,2,8,0,NONE
44,47,9,0,0,13,0,NONE
44,48,9,0,0,13,0,NONE
44,57,11,0,0,9,0,NONE
44,58,11,0,0,13,0,NONE
44,59,11,0,0,13,0,NONE
44,63,13,0,0,13,0,NONE
44,64,13,0,0,13,0,NONE
44,68,15,0,6,8,0,NONE
44,69,15,0,0,13,0,NONE
44,70,15,0,0,13,0,NONE
44,74,17,0,0,13,0,NONE
44,75,17,0,0,13,0,NONE
44,79,19,0,0,13,0,NONE
44,80,19,0,0,13,0,NONE
44,85,21,0,0,13,0,NONE
44,86,21,0,0,13,0,NONE
44,94,23,0,0,10,0,NONE
44,95,23,1,0,3,0,NONE
44,96,23,0,0,14,0,NONE
44,97,23,0,0,14,0,NONE
44,109,25,0,4,8,0,NONE
44,110,25,0,1,10,0,NONE
44,111,25,0,0,10,0,NONE
44,112,25,1,0,3,0,NONE
44,113,25,0,0,13,0,NONE
44,114,25,0,0,13,0,NONE
44,122,26,1,0,3,0,NONE
44,125,27,0,0,10,0,NONE
44,126,27,1,0,3,0,NONE
44,127,27,0,0,14,0,NONE
44,128,27,0,0,14,0,NONE
44,139,29,0,0,10,0,NONE
44,140,29,1,0,3,0,NONE
44,141,29,0,0,13,0,NONE
44,142,29,1,0,3,0,NONE
44,143,29,1,0,3,0,NONE
44,150,31,0,1,8,0,NONE
44,151,31,1,0,3,0,NONE
44,152,31,0,0,8,0,NONE
44,153,31,0,3,10,0,NONE
44,154,31,0,0,10,0,NONE
44,155,31,1,0,3,0,NONE
44,156,31,0,0,13,0,NONE
44,157,31,1,0,3,0,NONE
44,158,31,1,0,3,0,NONE
44,158,31,1,1,3,0,NONE
44,158,31,1,2,3,0,NONE
44,165,33,0,0,7,0,NONE
44,167,33,0,0,7,0,NONE
44,168,33,1,0,3,0,NONE
44,169,33,0,0,7,0,NONE
44,169,33,0,1,13,0,NONE
44,169,33,0,2,14,0,MISSED_LETHAL_ATTACK
44,170,33,0,0,7,0,NONE
44,171,33,0,0,13,0,NONE
44,172,33,1,0,3,0,NONE
44,173,33,1,0,3,0,NONE
44,179,34,1,0,3,0,NONE
45,3,0,1,0,3,0,NONE
45,5,0,1,0,3,0,NONE
45,6,0,1,0,3,0,NONE
45,12,2,0,0,8,0,NONE
45,13,2,0,2,8,0,NONE
45,14,2,0,0,10,0,NONE
45,15,2,1,0,3,0,NONE
45,16,2,0,0,14,0,NONE
45,17,2,0,0,14,0,NONE
45,24,3,1,0,3,0,NONE
45,26,4,0,0,7,0,NONE
45,27,4,0,0,7,0,NONE
45,28,4,0,0,10,0,NONE
45,29,4,1,0,3,0,NONE
45,30,4,0,0,14,0,NONE
45,31,4,0,0,14,0,NONE
45,37,5,1,0,3,0,NONE
45,39,6,0,0,10,0,NONE
45,40,6,1,0,3,0,NONE
45,41,6,0,0,14,0,NONE
45,42,6,0,0,14,0,NONE
45,48,7,1,0,3,0,NONE
45,50,8,0,0,13,0,NONE
45,51,8,0,0,13,0,NONE
46,2,0,1,0,3,1,NONE
46,3,0,1,0,3,1,NONE
46,5,1,0,0,8,1,NONE
46,6,1,0,0,14,1,NONE
46,7,1,0,0,14,1,NONE
46,10,3,0,0,7,1,NONE
46,11,3,0,0,9,1,NONE
46,12,3,0,3,9,1,NONE
46,13,3,0,1,9,1,NONE
46,14,3,0,0,13,1,NONE
46,15,3,1,0,3,1,NONE
46,16,3,1,0,3,1,NONE
47,3,0,1,0,3,1,NONE
47,5,1,0,0,8,1,NONE
47,6,1,0,0,7,1,NONE
47,7,1,1,0,3,1,NONE
47,8,1,0,0,14,1,NONE
47,9,1,0,0,14,1,NONE
47,19,3,1,6,3,1,NONE
47,20,3,0,0,8,1,NONE
47,21,3,0,0,9,1,NONE
47,22,3,1,2,3,1,NONE
47,23,3,1,0,3,1,NONE
47,23,3,1,1,3,1,NONE
47,24,3,1,0,3,1,NONE
47,25,3,1,0,3,1,NONE
47,26,3,1,0,3,1,NONE
47,27,3,0,0,7,1,NONE
47,28,3,1,0,3,1,NONE
47,29,3,1,0,3,1,NONE
47,29,3,1,1,3,1,NONE
47,30,3,0,0,7,1,NONE
47,31,3,0,0,10,1,NONE
47,32,3,1,0,3,1,NONE
47,33,3,0,0,14,1,NONE
47,34,3,0,0,14,1,NONE
47,37,5,0,0,9,1,NONE
47,38,5,0,3,10,1,NONE
47,39,5,0,0,10,1,NONE
47,40,5,1,0,3,1,NONE
47,41,5,0,0,13,1,NONE
47,42,5,0,0,13,1,NONE
47,46,7,0,0,8,1,NONE
47,47,7,0,1,10,1,NONE
47,48,7,1,0,3,1,NONE
47,49,7,0,0,9,1,NONE
47,50,7,0,0,10,1,NONE
47,51,7,1,0,3,1,NONE
47,52,7,0,0,13,1,NONE
47,53,7,1,0,3,1,NONE
47,54,7,1,0,3,1,NONE
48,2,0,1,0,3,1,NONE
48,3,0,1,0,3,1,NONE
48,5,0,1,0,3,1,NONE
48,7,1,1,0,3,1,NONE
48,8,1,1,0,3,1,NONE
48,8,1,1,1,3,1,NONE
48,9,1,0,0,8,1,NONE
48,10,1,1,2,3,1,NONE
48,11,1,1,0,3,1,NONE
48,11,1,1,1,3,1,NONE
48,12,1,0,0,7,1,NONE
48,13,1,0,0,14,1,NONE
48,14,1,0,0,14,1,NONE
48,19,3,0,2,13,1,NONE
48,20,3,0,0,14,1,NONE
48,21,3,0,0,14,1,NONE
48,25,5,0,0,13,1,NONE
48,26,5,1,0,3,1,NONE
48,27,5,1,0,3,1,NONE
48,33,7,0,0,13,1,NONE
48,34,7,1,0,3,1,NONE
48,35,7,1,0,3,1,NONE
48,41,9,0,0,8,1,NONE
48,42,9,0,0,13,1,NONE
48,43,9,1,0,3,1,NONE
48,44,9,1,0,3,1,NONE
48,46,11,0,0,13,1,NONE
48,47,11,1,0,3,1,NONE
48,48,11,1,0,3,1,NONE
48,48,11,1,1,3,1,NONE
48,48,11,1,2,3,1,NONE
49,4,0,1,0,3,0,NONE
49,10,2,1,2,3,0,NONE
49,11,2,1,0,3,0,NONE
49,11,2,1,1,3,0,NONE
49,12,2,0,0,8,0,NONE
49,13,2,0,4,8,0,NONE
49,14,2,0,0,8,0,NONE
49,15,2,0,0,13,0,NONE
49,16,2,0,0,13,0,NONE
49,21,4,0,0,8,0,NONE
49,22,4,0,0,13,0,NONE
49,23,4,0,0,13,0,NONE
50,2,0,9,0,1,1,NONE
50,4,0,1,0,3,1,NONE
50,6,1,0,6,8,1,NONE
50,7,1,0,0,14,1,NONE
50,8,1,0,0,14,1,NONE
50,13,3,0,0,9,1,NONE
50,14,3,0,0,13,1,NONE
50,15,3,1,0,3,1,NONE
50,16,3,1,0,3,1,NONE
